1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,0,0,-9,0,-32,-44,0,0,12,9,0,15,-6,14,-9,8,-17,0,0,0,ND
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,0,1,52,0,-13,-27,0,20,-6,21,0,22,-1,44,41,5,47,0,-11,-12,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1954:Q2,1,1,44,0,28,20,0,8,0,0,0,0,0,16,40,4,40,0,-4,-4,ND
1954:Q3,1,1,52,0,28,20,0,8,0,0,0,0,0,24,56,4,48,0,4,4,ND
1954:Q4,1,1,56,0,0,8,0,4,-12,8,0,4,4,48,56,16,40,0,0,0,ND
1955:Q1,1,2,32,0,-4,-8,0,4,0,28,0,16,12,8,32,-4,36,0,0,-1,ND
1955:Q2,1,2,24,0,-20,-24,0,0,4,44,0,28,16,0,28,-4,28,0,4,3,ND
1955:Q3,1,2,28,0,-20,-24,0,0,4,44,0,28,16,4,32,-8,36,0,4,3,ND
1955:Q4,1,2,40,0,-12,-16,0,0,4,36,0,24,12,16,40,-12,52,0,0,-1,ND
1956:Q1,1,2,48,0,12,4,0,4,4,24,0,16,8,12,44,-16,64,0,-4,-5,ND
1956:Q2,1,2,56,0,28,20,0,4,4,16,0,12,4,12,60,-20,76,0,4,3,ND
1956:Q3,1,2,64,0,32,20,0,8,4,12,0,8,4,20,60,-24,88,0,-4,-5,ND
1956:Q4,1,2,80,0,28,16,0,8,4,20,0,8,12,32,80,-24,104,0,0,-1,ND
1957:Q1,1,2,96,0,20,12,0,8,0,20,0,4,16,56,96,-28,124,0,0,-1,ND
1957:Q2,1,2,112,0,12,8,0,8,-4,20,0,0,20,80,112,-32,144,0,0,-1,ND
1957:Q3,1,2,116,0,12,8,0,8,-4,20,0,0,20,84,116,-32,148,0,0,-1,ND
1957:Q4,1,2,116,0,4,12,0,8,-16,20,0,4,16,92,112,-20,136,0,-4,-5,ND
1958:Q1,1,2,112,0,32,20,0,8,4,40,0,24,16,40,108,-24,136,0,-4,-5,ND
1958:Q2,1,2,120,0,48,28,0,8,12,52,0,36,16,20,120,-24,144,0,0,-1,ND
1958:Q3,1,2,108,0,44,24,0,8,12,52,0,36,16,12,108,-16,124,0,0,-1,ND
1958:Q4,1,2,68,0,16,4,0,8,4,28,0,16,12,24,64,-4,72,0,-4,-5,ND
1959:Q1,1,2,24,0,-4,-4,0,0,0,8,0,4,4,20,24,12,12,0,0,-1,ND
1959:Q2,1,2,-20,0,-28,-24,0,0,-4,-8,0,-8,0,16,-16,36,-56,0,4,3,ND
1959:Q3,1,2,-24,0,-28,-24,0,0,-4,-12,0,-12,0,16,-24,36,-60,0,0,-1,ND
1959:Q4,1,2,20,0,-44,-24,0,-8,-12,-12,0,-12,0,76,16,32,-12,0,-4,-5,ND
1960:Q1,1,2,40,0,12,8,0,4,0,4,0,0,4,24,32,-4,44,0,-8,-9,ND
1960:Q2,1,2,60,0,28,24,0,4,0,8,0,4,4,24,52,-16,76,0,-8,-9,ND
1960:Q3,1,2,72,0,32,28,0,4,0,12,0,8,4,28,68,-24,96,0,-4,-5,ND
1960:Q4,1,2,68,0,4,20,0,0,-16,8,0,8,0,56,60,-24,92,0,-8,-9,ND
1961:Q1,1,2,80,0,16,12,0,4,0,20,0,12,8,44,72,-32,112,0,-8,-9,ND
1961:Q2,1,2,92,0,8,8,0,4,-4,20,0,12,8,64,88,-40,132,0,-4,-5,ND
1961:Q3,1,2,96,0,4,4,0,4,-4,28,0,20,8,64,92,-40,136,0,-4,-5,ND
1961:Q4,1,2,96,0,-16,0,0,0,-16,40,0,28,12,72,96,-32,128,0,0,-1,ND
1962:Q1,1,2,100,0,8,8,0,0,0,60,0,40,20,32,92,-20,120,0,-8,-9,ND
1962:Q2,1,2,100,0,8,8,0,0,0,76,0,52,24,16,92,-12,112,0,-8,-9,ND
1962:Q3,1,2,112,0,12,12,0,0,0,76,0,52,24,24,108,-8,120,0,-4,-5,ND
1962:Q4,1,2,132,0,16,20,0,-4,0,60,0,44,16,56,132,-8,140,0,0,-1,ND
1963:Q1,1,2,148,0,56,32,0,16,8,48,0,40,8,44,140,-12,160,0,-8,-9,ND
1963:Q2,1,2,172,0,92,48,0,28,16,36,0,36,0,44,168,-8,180,0,-4,-5,ND
1963:Q3,1,2,176,0,84,44,0,28,12,32,0,32,0,60,176,-8,184,0,0,-1,ND
1963:Q4,1,2,152,0,36,20,0,12,4,52,0,36,16,64,152,-12,164,0,0,-1,ND
1964:Q1,1,2,148,0,-4,0,0,4,-8,60,0,40,20,92,128,-12,160,0,-20,-21,ND
1964:Q2,1,2,144,0,-36,-16,0,0,-20,72,0,44,28,108,120,-12,156,0,-24,-25,ND
1964:Q3,1,2,136,0,-40,-20,0,0,-20,76,0,48,28,100,132,-12,148,0,-4,-5,ND
1964:Q4,1,2,120,0,-44,-16,0,-4,-24,72,0,52,20,92,108,-4,124,0,-12,-13,ND
1965:Q1,1,3,92,0,4,-4,0,8,0,72,0,64,8,16,80,0,92,0,-12,-14,ND
1965:Q2,1,3,60,0,16,0,0,8,8,76,0,76,0,-32,48,12,48,0,-12,-14,ND
1965:Q3,1,3,72,0,24,0,0,12,12,76,0,76,0,-28,64,8,64,0,-8,-10,ND
1965:Q4,1,3,152,0,28,0,0,20,8,68,0,60,8,56,136,8,144,0,-16,-18,ND
1966:Q1,1,3,200,0,60,16,0,28,16,64,0,44,20,76,196,-20,220,0,-4,-6,ND
1966:Q2,1,3,256,0,84,24,0,40,20,56,0,28,28,116,256,-36,292,0,0,-2,ND
1966:Q3,1,3,272,0,88,28,0,40,20,56,0,24,32,128,268,-40,312,0,-4,-6,ND
1966:Q4,1,3,248,0,60,20,0,28,12,60,0,36,24,128,240,-32,280,0,-8,-10,ND
1967:Q1,1,3,248,0,88,36,0,20,32,60,0,56,4,100,244,-44,292,0,-4,-6,ND
1967:Q2,1,4,260,0,88,44,0,12,32,64,0,72,-8,108,256,-52,312,0,-4,-7,ND
1967:Q3,2,4,248,0,88,44,0,8,36,64,0,72,-8,96,248,-56,304,0,0,-2,ND
1967:Q4,2,4,220,0,84,40,0,4,40,56,0,52,4,80,220,-48,268,0,0,-2,ND
1968:Q1,3,5,200,0,52,24,0,8,20,20,0,44,-24,128,204,-20,220,0,4,2,ND
1968:Q2,3,5,60,0,32,12,0,8,12,24,0,32,-8,4,64,-24,84,0,4,2,ND
1968:Q3,3,5,160,0,28,12,0,8,8,24,0,28,-4,108,160,-24,184,0,0,-2,ND
1968:Q4,3,5,496,0,136,16,0,116,4,24,0,36,-12,336,492,-24,520,0,-4,-6,ND
1969:Q1,3,6,912,0,60,24,0,32,4,124,0,32,92,728,796,-32,100,844,-116,-119,ND
1969:Q2,3,6,1436,0,56,24,0,32,0,180,0,32,148,1200,1276,-36,160,1312,-160,-163,ND
1969:Q3,4,7,1344,0,60,28,0,32,0,196,0,32,164,1088,1332,-36,160,1220,-12,-15,ND
1969:Q4,4,7,628,0,72,36,0,28,8,172,0,32,140,384,616,-36,104,560,-12,-15,ND
1970:Q1,3,5,616,0,44,28,0,24,-8,120,0,288,-168,452,600,-84,488,212,-16,-18,ND
1970:Q2,4,5,372,0,20,24,0,12,-16,92,0,60,32,260,356,-116,344,144,-16,-17,ND
1970:Q3,4,6,268,0,32,28,0,20,-16,84,0,60,24,152,248,-120,268,120,-20,-22,ND
1970:Q4,4,6,308,0,52,36,0,36,-20,96,0,72,24,160,292,-92,280,120,-16,-18,ND
1971:Q1,4,7,-256,0,344,120,0,224,0,104,0,84,20,-704,-292,-84,-120,-52,-36,-39,ND
1971:Q2,4,7,-284,0,152,100,0,52,0,216,0,296,-80,-652,-316,-140,-100,-44,-32,-35,ND
1971:Q3,4,7,1220,0,180,276,0,-100,4,108,0,24,84,932,1180,-256,1032,444,-40,-43,ND
1971:Q4,4,8,848,0,40,148,0,-108,0,100,0,24,76,708,804,-28,616,260,-44,-48,ND
1972:Q1,4,6,-628,0,64,-156,0,216,4,8,0,16,-8,-700,-656,-188,-308,-132,-28,-30,ND
1972:Q2,4,6,-676,0,-12,-124,0,108,4,-92,0,60,-152,-572,-708,-248,-300,-128,-32,-34,ND
1972:Q3,4,6,1152,0,548,560,0,-16,4,308,0,20,288,296,1128,-212,956,408,-24,-26,ND
1972:Q4,4,7,1340,0,512,540,0,-32,4,-188,0,-8,-180,1016,1316,-28,956,412,-24,-27,ND
1973:Q1,4,9,148,0,-308,-340,0,12,20,-16,0,-168,152,472,140,-20,116,52,-8,-13,ND
1973:Q2,4,9,-528,0,-308,-340,0,12,20,-20,0,-164,144,-200,-540,-24,-352,-152,-12,-17,ND
1973:Q3,4,10,684,0,300,192,0,108,0,240,0,192,48,144,628,-552,864,372,-56,-62,ND
1973:Q4,5,10,444,0,304,196,0,108,0,244,0,196,48,-104,392,-548,696,296,-52,-57,ND
1974:Q1,5,14,312,0,-136,-500,0,360,4,224,0,-68,292,224,308,476,-116,-48,-4,-13,ND
1974:Q2,5,14,304,0,268,-96,0,364,0,224,0,-72,296,-188,296,480,-120,-56,-8,-17,ND
1974:Q3,6,14,548,0,180,-84,0,264,0,936,0,352,584,-568,552,220,228,100,4,-4,ND
1974:Q4,6,14,-168,0,-356,-216,0,-140,0,520,0,4,516,-332,-160,-448,196,84,8,0,ND
1975:Q1,8,19,968,0,204,116,0,100,-12,100,0,-144,244,664,948,-32,700,300,-20,-31,ND
1975:Q2,9,19,984,0,140,80,0,48,12,120,0,60,60,724,956,-32,712,304,-28,-38,ND
1975:Q3,9,19,912,0,216,52,0,152,12,240,0,32,208,456,984,-188,768,332,72,62,ND
1975:Q4,10,20,928,0,196,36,0,148,12,244,0,28,216,488,996,-196,788,336,68,58,ND
1976:Q1,9,19,-4,0,480,-168,0,572,76,96,0,200,-104,-580,244,96,-72,-28,248,238,ND
1976:Q2,9,19,-80,0,320,-116,0,328,108,88,0,196,-108,-488,128,44,-84,-40,208,198,ND
1976:Q3,10,21,1120,0,692,256,0,392,44,-16,0,64,-80,444,1128,256,604,260,8,-3,ND
1976:Q4,10,21,1100,0,868,336,0,484,48,-12,0,56,-68,244,1104,224,612,264,4,-7,ND
1977:Q1,10,19,316,0,180,224,0,-244,200,8,0,144,-136,128,404,-624,-48,988,88,79,ND
1977:Q2,10,20,188,0,296,284,0,-232,244,8,0,144,-136,-116,260,-772,-240,1200,72,62,ND
1977:Q3,10,20,400,0,224,156,0,72,-4,156,0,-204,360,20,200,-316,-264,980,-200,-210,ND
1977:Q4,11,21,396,0,232,168,0,76,-12,148,0,-132,280,16,116,-320,-140,856,-280,-290,ND
1978:Q1,10,23,1160,0,472,-8,0,400,80,-428,0,212,-640,1116,1152,-320,-76,1556,-8,-21,ND
1978:Q2,11,25,1604,0,452,0,0,368,84,-440,0,264,-704,1592,1596,-328,-120,2052,-8,-22,ND
1978:Q3,11,26,1300,0,396,-140,0,256,280,56,0,56,0,848,1236,-300,32,1568,-64,-79,ND
1978:Q4,12,27,1116,0,396,-144,0,256,284,60,0,60,0,660,1048,-356,380,1092,-68,-83,ND
1979:Q1,13,28,888,0,-736,-116,0,-636,16,64,0,60,4,1560,860,-380,812,456,-28,-43,ND
1979:Q2,13,29,940,0,-588,-148,0,-464,24,80,0,60,20,1448,912,-328,1308,-40,-28,-44,ND
1979:Q3,14,30,1592,0,488,220,0,64,204,84,0,60,24,1020,1560,-1340,1320,1612,-32,-48,ND
1979:Q4,14,30,1696,0,468,216,0,60,192,96,0,60,36,1132,1664,-1404,844,2256,-32,-48,ND
1980:Q1,14,35,2004,0,344,84,0,-132,392,84,264,80,-260,1576,1972,-360,432,728,1172,-53,ND
1980:Q2,15,34,2812,0,688,116,0,-48,620,568,388,80,100,1556,2776,-360,84,392,2660,-55,ND
1980:Q3,16,34,2980,0,604,112,0,-68,560,668,464,80,124,1708,2944,-360,-32,564,2772,-54,ND
1980:Q4,16,36,2968,0,88,80,0,-212,220,680,484,80,116,2200,2940,-356,68,1264,1964,-48,ND
1981:Q1,16,37,3808,0,-400,64,0,-320,-144,1000,556,80,364,3208,3768,184,128,2092,1364,-61,ND
1981:Q2,17,38,4132,0,-868,68,0,-452,-484,1120,468,80,572,3880,4092,-84,128,3036,1012,-61,ND
1981:Q3,17,39,3552,0,-996,32,0,-460,-568,1360,756,80,524,3188,3508,-232,124,2960,656,-66,ND
1981:Q4,18,40,2056,0,-800,-44,0,-368,-388,1720,1420,80,220,1136,2016,-268,112,1848,324,-62,ND
1982:Q1,18,40,188,0,-320,76,0,-124,-272,2188,2156,-128,160,-1680,144,-396,164,772,-396,-66,ND
1982:Q2,18,39,-2056,0,-92,88,0,28,-208,2764,2984,-252,32,-4728,-2100,-584,276,-316,-1476,-65,ND
1982:Q3,19,38,-1884,0,16,112,0,76,-172,2788,3108,-280,-40,-4688,-1928,-596,148,-400,-1080,-63,ND
1982:Q4,19,38,696,0,-4,124,0,20,-148,2260,2552,-220,-72,-1560,648,-424,-224,496,800,-67,ND
1983:Q1,18,32,1920,0,40,184,0,4,-148,1816,2104,-60,-228,64,1868,-280,-624,1396,1376,-66,ND
1983:Q2,19,33,4940,0,120,248,0,4,-132,1456,1832,40,-416,3364,4884,-132,-1060,2248,3828,-70,ND
1983:Q3,19,34,4680,0,144,236,0,4,-96,1316,1656,60,-400,3220,4628,-132,-1128,2232,3656,-67,ND
1983:Q4,21,36,1576,0,96,132,0,-12,-24,1412,1608,100,-296,68,1520,-256,-844,1348,1272,-71,ND
1984:Q1,18,34,496,0,68,60,0,4,4,1388,1428,100,-140,-960,436,-396,-640,532,940,-76,ND
1984:Q2,19,35,-2524,0,16,-28,0,4,40,1248,1156,160,-68,-3788,-2584,-504,-560,-228,-1292,-76,ND
1984:Q3,20,37,-2884,0,60,-40,0,4,96,1340,1188,100,52,-4284,-2944,-532,-412,-364,-1636,-77,ND
1984:Q4,21,37,-180,0,188,8,0,0,180,1652,1532,140,-20,-2020,-244,-468,-204,108,320,-80,ND
1985:Q1,20,39,640,0,344,68,0,64,212,2088,1948,144,-4,-1792,576,-476,52,464,536,-83,ND
1985:Q2,20,39,2780,0,472,84,0,-8,396,2628,2456,72,100,-320,2712,-524,316,684,2236,-87,ND
1985:Q3,21,39,2988,0,536,116,0,-32,452,2496,2320,48,128,-44,2920,-452,428,800,2144,-86,ND
1985:Q4,21,40,1280,0,532,168,0,-24,388,1676,1536,56,84,-928,1212,-248,380,808,272,-87,ND
1986:Q1,22,43,-188,0,608,396,0,0,212,932,804,40,88,-1728,-316,-116,408,956,-1564,-149,ND
1986:Q2,23,42,-1456,0,740,596,0,0,144,248,148,40,60,-2444,-1552,-16,508,1212,-3256,-115,ND
1986:Q3,24,42,-1752,0,684,584,0,0,100,-24,-132,40,68,-2412,-1848,140,468,1104,-3560,-114,ND
1986:Q4,24,43,-1124,0,444,364,0,0,80,100,-24,100,24,-1668,-1220,368,292,632,-2512,-115,ND
1987:Q1,31,54,-828,0,216,120,0,0,96,116,-36,92,60,-1160,-808,632,108,112,-1660,-3,ND
1987:Q2,32,55,-864,0,-20,-128,0,-8,116,-32,-172,140,0,-812,-824,984,-84,-444,-1280,17,ND
1987:Q3,33,57,-500,0,-76,-112,0,0,36,-16,-212,152,44,-408,-464,1004,-104,-476,-888,12,ND
1987:Q4,35,56,276,0,16,164,0,8,-156,140,-148,184,104,120,296,720,44,12,-480,-1,ND
1988:Q1,38,67,1296,0,-220,-732,1156,44,-688,692,260,200,232,824,1248,664,176,296,112,-77,ND
1988:Q2,39,70,2232,0,-452,496,140,76,-1164,1048,504,200,344,1636,2180,592,264,520,804,-83,ND
1988:Q3,40,70,2604,0,-360,556,168,72,-1156,1152,540,200,412,1812,2540,536,320,684,1000,-94,ND
1988:Q4,42,71,2412,0,240,452,228,28,-468,996,360,200,436,1176,2336,504,352,784,696,-105,ND
1989:Q1,38,65,2220,0,668,384,316,-4,-28,696,28,200,468,856,2776,436,468,740,1132,529,ND
1989:Q2,39,66,2072,0,700,356,416,-40,-32,240,-472,200,512,1132,1980,388,676,552,364,-119,ND
1989:Q3,40,68,2388,0,772,336,404,-44,76,644,-112,200,556,972,2292,332,556,1000,404,-124,ND
1989:Q4,42,67,3184,0,692,324,280,-36,124,1896,1108,200,588,596,3080,284,104,2084,608,-129,ND
1990:Q1,31,48,4800,396,3668,300,160,0,3208,3548,2696,224,628,-2812,4740,552,-368,3592,964,-77,ND
1990:Q2,32,47,5996,-112,-2900,272,52,20,-3244,5600,4660,296,644,3408,5944,-116,-864,5516,1408,-67,ND
1990:Q3,33,48,5552,60,256,264,24,12,-44,5204,4272,216,716,32,5508,100,-940,5128,1220,-59,ND
1990:Q4,34,47,2624,48,336,276,76,-28,12,2364,1540,-12,836,-124,2200,368,-620,2428,24,-437,ND
1991:Q1,42,53,-440,-16,412,212,44,-68,224,-468,-1228,124,636,-368,-304,584,-384,-244,-260,125,ND
1991:Q2,42,52,-3380,76,484,68,-64,-120,600,-3288,-4036,-180,928,-652,-3216,1008,-288,-2908,-1028,154,ND
1991:Q3,43,52,-4116,-148,444,220,60,-116,280,-3712,-4352,-188,828,-700,-3960,764,-124,-3332,-1268,147,ND
1991:Q4,43,51,-1716,116,296,664,424,-76,-716,-1756,-2200,72,372,-372,-1712,672,84,-1528,-940,-4,ND
1992:Q1,48,65,2852,68,2044,1108,852,-32,116,820,196,620,4,-80,2732,396,384,-4,1956,-137,ND
1992:Q2,48,67,3332,140,3348,1552,1332,0,464,976,264,1072,-360,-1132,3212,540,720,1196,756,-139,ND
1992:Q3,48,69,2988,-200,3080,1700,1348,-40,72,1064,224,1208,-368,-956,2864,252,780,1388,444,-145,ND
1992:Q4,49,72,3100,0,2636,1552,892,-124,316,1004,-44,1024,24,-540,2968,668,568,576,1156,-155,ND
1993:Q1,71,65,2392,-84,2228,1580,504,-208,352,820,-348,1356,-188,-572,1916,440,436,-100,1140,-470,ND
1993:Q2,71,68,2176,-8,1676,1788,184,-368,72,688,-712,1408,-8,-180,1696,592,388,-652,1368,-477,ND
1993:Q3,74,68,1888,120,1528,1580,64,-308,192,648,-700,1208,140,-408,1488,448,284,-716,1472,-394,ND
1993:Q4,75,71,1576,100,1328,964,152,-100,312,748,-336,648,436,-600,1236,-164,128,-300,1572,-336,ND
1994:Q1,94,88,1800,108,-532,-1492,388,348,224,1260,416,500,344,964,1448,460,40,1068,-120,-346,ND
1994:Q2,96,90,2448,-164,400,-800,400,300,500,1708,-148,76,1780,504,2496,-284,272,1712,796,54,ND
1994:Q3,97,91,2180,-20,-800,-800,400,400,-800,3024,1824,312,888,-24,1856,-540,-144,1312,1228,-318,ND
1994:Q4,99,95,6484,104,1364,580,684,488,-388,6940,4588,1644,708,-1924,6408,-1404,264,2112,5436,-72,ND
1995:Q1,96,88,708,-40,736,832,-8,-80,-8,1636,1116,272,248,-1624,492,832,-1524,1768,-584,-208,ND
1995:Q2,97,90,6692,48,1936,2004,72,-168,28,3252,2216,2012,-976,1456,6428,-976,1452,1792,4160,-257,ND
1995:Q3,98,90,2264,-68,-228,312,168,440,-1148,2032,1772,44,216,528,2072,1188,-896,1888,-108,-184,ND
1995:Q4,99,91,13740,300,3484,-2172,4784,68,804,3948,2092,1472,384,6008,12768,-1404,1700,4260,8212,-964,ND
1996:Q1,105,120,952,-372,-1428,-1348,-112,132,-100,3524,2064,520,940,-772,852,404,-764,1760,-548,-115,ND
1996:Q2,105,123,2376,172,-624,832,-1156,-48,-252,2364,2064,940,-640,464,2148,-188,996,2484,-1144,-246,ND
1996:Q3,106,128,2172,-204,-1164,-2412,1904,-356,-300,1832,1316,1236,-720,1708,1888,60,284,-1784,3328,-306,ND
1996:Q4,108,130,340,276,-1920,-2108,296,-284,176,288,300,-216,204,1696,1192,340,1436,-1192,608,830,ND
1997:Q1,112,150,6352,-304,5688,2440,3496,-248,0,380,340,-616,656,588,6156,-184,-340,-2152,8832,-234,ND
1997:Q2,113,154,3432,156,288,400,-288,20,156,1524,1548,-244,220,1464,3028,-52,696,-1944,4328,-445,ND
1997:Q3,115,161,5852,76,3740,1984,1600,-204,360,2088,1228,400,460,-52,5472,208,-1152,2352,4064,-426,ND
1997:Q4,117,162,6364,-52,-692,-4476,3384,344,56,1744,420,736,588,5364,5876,112,2488,1736,1540,-533,ND
1998:Q1,123,186,5764,36,4216,1392,2740,264,-180,1276,-192,1140,328,236,5820,168,504,2184,2964,-7,ND
1998:Q2,127,191,6408,20,1192,-900,2232,-532,392,3868,2160,1536,172,1328,5348,-732,868,1988,3224,-1124,ND
1998:Q3,129,193,5064,-104,300,-2384,1980,40,664,2604,976,920,708,2264,5048,432,324,2452,1840,-80,ND
1998:Q4,132,199,19380,124,9092,-756,8660,24,1164,1628,508,636,484,8536,19036,-2320,3116,1136,17104,-411,ND
1999:Q1,125,179,-4436,-48,-1772,-2272,1564,444,-1508,-2588,-2032,-2076,1520,-28,-3228,1488,-2632,-4860,2776,1154,ND
1999:Q2,129,183,10816,-76,3764,72,4312,84,-704,5484,1644,2364,1476,1644,10732,1320,2080,2216,5116,-138,ND
1999:Q3,133,189,7412,72,4156,-1456,6036,-196,-228,2460,348,1068,1044,724,7020,-1496,-1192,2760,6948,-448,ND
